Yaw,Speed,rpm,Pedal,RTmean_x,RTstd_x,ERmean,ERstd,AEstd,OEstd,EEstd,totalSteps,wellnessTotalKilocalories,wellnessActiveKilocalories,Yaw_Std,Speed_Std,rpm_Std,Steering_Std,Pedal_Std,a_Std,deepSleepSeconds_std,lightSleepSeconds_std,remSleepSeconds_std,awakeSleepSeconds_std,TotalSleepTime_std
1.560968187,11.1834463,929.4904,6.668133333,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.011661343,5.589907124,305.4749135,0.0622536,8.51749715,0.728507436,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.575506063,21.0662564,1151.652967,8.106033333,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.021743539,3.377790677,181.0082507,0.144278416,7.965160589,0.328163793,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.5592428,23.79516763,1260.257067,17.51886667,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.020212631,9.601819435,239.3007219,0.20164386,24.96994949,0.76905498,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.56069928,17.09558703,1143.551633,16.12926667,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.033052153,11.96242722,334.3353828,0.544681407,15.07150367,1.818565078,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.575455363,24.56029167,1340.177733,9.821533333,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.049221237,2.844444788,153.7107445,0.362807147,11.6176625,0.541555508,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.579373033,30.1611881,1321.130167,13.99923333,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.167934731,8.612390827,305.5335345,0.381278093,19.52506629,0.73493896,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.228542603,27.82871723,1037.8285,23.1807,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.348845306,4.520735103,169.8056979,0.527324099,18.78136597,0.73836715,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.29123177,31.92049067,1189.8779,20.44366667,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.303322354,4.45756799,163.9475044,0.601512179,8.303925527,0.718057706,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.494018707,28.95836953,1255.032867,15.5033,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.507865771,8.615626919,370.9251902,0.558712126,17.35977379,0.892032233,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.353168827,36.01025847,1484.065667,23.36663333,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.453563709,5.374862013,291.0132664,0.437547255,10.62569305,0.884229451,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.18035253,33.30742587,1219.498633,15.10643333,0.328463,0.065967,1.0,0.0,0.155104,0.125405,0.174337,17859.0,5916.0,1422.0,0.263529031,6.360356757,202.9728715,0.466220915,11.08790351,0.694139368,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.029594074,30.49898192,1373.856822,11.67613333,0.354576827,0.074259053,1.0,0.0,0.166439147,0.134018533,0.1388144,17859.0,5916.0,1422.0,0.610798836,17.59915425,300.8401555,0.286636942,23.4067374,1.20931365,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.569483077,23.71012313,1158.033267,11.77506667,0.370134,0.079199,1.0,0.0,0.173192,0.13915,0.117652,17859.0,5916.0,1422.0,0.019250286,7.460891591,236.678131,0.184594671,16.50064897,1.120328064,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.56733361,31.93348213,1419.238667,23.14573333,0.370134,0.079199,1.0,0.0,0.173192,0.13915,0.117652,17859.0,5916.0,1422.0,0.020781343,14.37821635,499.6080609,0.161921222,29.96647612,1.250736069,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.5755068,21.4049494,911.5235333,4.585,0.370134,0.079199,1.0,0.0,0.173192,0.13915,0.117652,17859.0,5916.0,1422.0,0.029195299,9.354616966,172.5413775,0.299211076,5.73301776,0.728367683,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.579581983,18.96150927,1350.9735,22.96986667,0.370134,0.079199,1.0,0.0,0.173192,0.13915,0.117652,17859.0,5916.0,1422.0,0.045358009,11.83281918,439.4385472,0.508404752,23.05703397,1.870650951,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.593707917,27.84038927,1466.8271,23.53456667,0.370134,0.079199,1.0,0.0,0.173192,0.13915,0.117652,17859.0,5916.0,1422.0,0.088239421,9.116778886,381.9920685,0.32788098,23.69397401,1.472961445,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.87358274,32.1717312,1196.490933,19.0352,0.370134,0.079199,1.0,0.0,0.173192,0.13915,0.117652,17859.0,5916.0,1422.0,0.395620818,2.396448612,92.25042185,0.671192162,17.08460753,0.932696274,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.3482794,35.43476027,1320.693967,27.2401,0.370134,0.079199,1.0,0.0,0.173192,0.13915,0.117652,17859.0,5916.0,1422.0,0.308329278,3.014384581,112.2770505,0.598181084,13.2482658,0.96145353,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.589560843,36.71101047,1644.756733,23.47123333,0.370134,0.079199,1.0,0.0,0.173192,0.13915,0.117652,17859.0,5916.0,1422.0,0.55192513,9.687134903,585.2229571999999,0.656160451,21.20467411,1.655701395,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.465447223,39.80561977,1487.281967,25.20723333,0.370134,0.079199,1.0,0.0,0.173192,0.13915,0.117652,17859.0,5916.0,1422.0,0.273334568,3.684153219,139.2680286,0.519255243,11.02691523,0.985679431,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.364955187,42.11230827,1494.979967,11.82543333,0.370485627,0.078782013,1.0,0.0,0.17282544,0.13996392,0.119015307,17859.0,5916.0,1422.0,0.412093097,10.05362098,364.9967844,0.51229605,16.49853039,1.398734104,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.567544463,21.09251033,1249.705333,20.73636667,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.017271891,7.743910226,201.3252827,0.113860062,26.09382822,0.716170357,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.567801807,31.1043027,1375.527233,27.2743,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.014771825,14.56587345,339.8601281,0.171910942,30.661248056250002,2.05849695225,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.574124587,19.4827008,1207.634867,10.78966667,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.045508658,6.643179042,256.8909314,0.316592817,14.56578537,1.322290732,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.580918823,21.2946201,1084.830567,13.8139,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.041547563,10.20152377,331.7154992,0.386702575,20.44787048,1.135178108,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.56444136,22.6402441,1186.387267,19.8992,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.017839424,13.16072351,324.4051387,0.110351424,21.6166563,1.698298504,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.581093377,36.63526053,1426.159333,20.8756,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.174097674,7.416202356,203.3700711,0.648432022,15.4029768,1.41630358,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.298139457,36.6193029,1266.2608,34.5456,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.265478619,3.176621998,150.6166903,0.533335843,16.06043109,1.03136958,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.070963337,37.89184663,1525.178533,22.1864,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.505209138,4.180885487,253.5974873,0.715378457,18.21651071,1.194017582,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.909140277,35.53099587,1610.595833,20.90653333,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.714811979,7.60126359,536.7021538,0.433753992,16.3420908,1.281676457,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.261656413,35.72719577,1363.426433,22.18596667,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.311657696,3.01822226,203.6341908,0.45825114,12.60382424,0.883227602,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
2.572219295,27.96270616,931.2320805,0.0,0.38332,0.063562,1.0,0.0,0.159446,0.169672,0.168776,17859.0,5916.0,1422.0,0.081998827,19.812572553000003,585.2229571999999,0.18500134,0.0,1.490181248,7.25950201563152,7.4138465592087766,5.955179200587599,7.565905773770727,7.1196042168120215
1.56400546,18.7134358,1224.443033,21.84633333,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.020518694,15.68523574,504.6414572,0.084734025,30.661248056250002,1.724546534,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.56570738,16.38535373,1089.263133,7.385366667,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.011502547,6.428905471,245.7584271,0.088309702,11.2846106,0.878942668,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.57829115,17.9301228,1235.242233,14.18216667,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.021377518,7.996334415,317.516517,0.177700569,10.59664307,1.084865963,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.571322513,16.0498856,1157.807533,11.7214,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.04978133,7.610379214,347.3471665,0.500967141,12.64795152,1.213922389,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.574620527,16.04689567,1221.647167,14.04723333,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.011419767,8.526354707,400.769478,0.09613953,16.37904612,1.615761459,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.57353451,23.2622045,1078.410967,15.94153333,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.031916524,10.20691326,323.0292269,0.302072669,19.54208885,1.20913743,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.573893223,23.76937023,1227.351267,21.0816,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.038386235,13.62489264,357.9125767,0.183855179,19.17956398,1.029516031,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.88330416,35.445137,1129.7179,16.23713333,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.391180737,3.605916583,106.537503,0.63536882,19.66810631,0.878971582,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.35163753,38.45076357,1236.104,30.1386,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.304908317,2.968887476,94.13643517,0.579214965,9.694635142,0.979502886,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.551877857,36.94103273,1570.060933,19.886,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.518775603,5.827470908,453.8410759,0.686997563,17.68087418,1.294386437,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.385841553,45.783866,1730.241433,25.9907,0.307975,0.05783,1.0,0.0,0.290779,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.324894062,6.251098086,402.1787017,0.437522478,12.95243603,0.979075429,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.252465703,30.19295597,1286.874967,11.1403,0.308670167,0.055869487,1.0,0.0,0.251596253,0.3304675,0.33670350000000004,22734.0,4776.0,999.0,0.486143369,19.5890213,428.9915033,0.228258464,14.43518737,1.391780835,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.574561153,19.18604887,1049.671433,8.262833333,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.015165399,4.072580444,219.0812766,0.117902146,10.63243452,0.667915093,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.574605867,16.37768053,1089.4443,9.8788,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.024571382,8.268757246,315.9787666,0.237088077,13.30883856,1.035965691,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.56380417,23.59649517,1017.859733,5.291866667,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.021867978,8.456491756,277.4976732,0.202050855,9.244190647,0.752865459,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.573167497,17.1923551,1174.368033,17.42703333,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.020943596,12.16382852,532.2651925,0.245587247,24.76062279,1.763079727,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.56484853,19.1695233,1203.702333,17.9366,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.06869445,8.576237219,340.5217323,0.522902729,17.64323272,1.479914648,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.562477987,19.15096947,1280.975333,20.64236667,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.023266797,10.78411964,379.2975347,0.273296771,18.45305917,1.735301522,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.62447772,36.30913337,1389.655067,16.10566667,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.223221219,3.871712395,98.02092674,0.631280938,14.34212202,1.093126505,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.320909267,35.96060633,1416.0319,30.01376667,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.271848134,3.732082449,302.5897683,0.493657211,17.42319711,0.904745493,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.039587503,37.49758093,1438.3305,20.14576667,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.54618731,4.395635545,202.5920034,0.629856366,13.9085651,1.041719638,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.02227009,42.42008807,1675.477033,26.07696667,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.682496692,7.61580691,536.0995865,0.461189456,15.65595359,1.15942194,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.261451853,46.0000171,1599.6822,24.23866667,0.3104,0.050991,1.0,0.0,0.154095,0.182315,0.217972,22734.0,4776.0,999.0,0.309819461,12.44101939,311.8983893,0.471559816,18.27321973,1.163953085,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.883616813,20.64800483,1277.803667,18.24973333,0.310408543,0.083726723,0.956851507,0.18042821,0.158633063,0.21082721,0.23052837,22734.0,4776.0,999.0,0.573963696,14.8622762,443.2938905,0.168040677,28.56942295,1.67745793,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.572289913,20.6515211,1125.4313,9.824366667,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.01168312,11.10861426,355.8750667,0.09280821,16.80843487,1.362816457,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.56500202,17.65525893,1075.558767,15.5444,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.017813996,9.56490672,312.9872971,0.163620169,18.10720472,1.149206921,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.574183033,24.96079597,1170.0718,16.63756667,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.017787568,9.144497844,274.2748901,0.143379943,19.27148453,1.249640605,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.573969657,20.0222877,1158.3584,20.3281,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.01451891,11.45144818,312.8197441,0.096480482,17.64603396,1.64409818,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.575215577,14.31029513,1075.441067,12.26466667,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.066777466,9.932782367,377.0141747,0.620052936,14.54994237,1.463089318,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.586434003,24.12661777,1232.218467,19.78353333,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.061363972,13.16821831,282.4685915,0.13691764,13.27526828,1.31776162,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.878842807,34.43139303,1275.667267,18.47203333,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.410768227,3.512892981,130.0495431,0.656252709,18.82008273,0.921885695,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.379391247,40.59916797,1522.537067,28.6357,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.28865984,5.974670794,327.4014487,0.588254522,25.48870632,1.13343303,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.59874813,39.69161533,1553.8769,25.13633333,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.506908028,7.049869388,451.120523,0.742909619,24.76626078,1.458123671,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.359385977,44.8198657,1702.640567,26.64953333,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.363833838,6.07728364,492.9083981,0.488795912,19.00791535,1.222300869,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
2.620011463,41.73064355,1331.740882,1.406421053,0.310411,0.09314,0.944444,0.232311,0.159938,0.219026,0.234139,22734.0,4776.0,999.0,0.210959302,7.376873329,239.2648514,0.212641368,3.866185497,1.348068591,7.55102386136821,8.437273778024982,7.16602846484946,7.979088726952297,8.72936970707847
1.579118743,12.68906033,1044.563867,7.5475,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.007114249,7.585311765,310.5025417,0.03431916,7.541380742,0.753336434,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.575826087,12.22456443,1044.4749,6.874833333,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.040557248,4.296329945,289.9250656,0.143678825,6.519251422,0.619990725,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.57981091,10.8885168,930.2564667,5.986633333,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.041484962,6.806862956,283.7270344,0.242614023,9.592318921,0.862884916,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.552743633,16.70127013,1152.1502,8.704433333,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.069336556,6.157568148,261.9873859,0.629390875,11.56855628,0.557164995,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.59363558,4.932347933,693.6956667,3.860066667,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.002677107,5.661898496,226.3376002,0.042106985,9.264623548,0.816357059,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.550524083,13.18272027,981.6388,5.083933333,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.040299784,4.187995922,284.6573312,0.289568491,7.95630491,0.418383141,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.582911273,13.1067195,954.3052667,6.5228,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.023282215,6.341450894,257.1703548,0.111643176,9.170025776,1.038661753,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.573423367,16.9425052,1123.621367,11.1599,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.045208049,5.643190815,309.0263857,0.203267248,12.75157758,0.920066704,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.558445167,18.09103497,989.2109667,6.5627,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.023058885,4.283096757,231.9824711,0.147444193,12.59981795,0.555468682,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.637202347,22.17291603,1216.338167,11.53913333,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.112154628,4.530709848,247.1252174,0.234027667,6.156692738,0.29408025,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.801085977,26.0480259,1293.601333,11.821,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.416650011,3.191505061,218.539575,0.68390881,10.28190105,0.664019512,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
2.325386423,29.8455411,1116.054733,31.0777,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.296554618,6.009867356,224.058469,0.555676174,7.167089107,0.802339361,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.97099664,31.49549613,1216.281,13.3102,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.594782535,11.41576336,345.0998655,0.539984192,9.849773912,0.912421504,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.365929643,22.8735392,1178.839967,18.20873333,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.42328647,5.49966629,223.4728033,0.373146495,8.695993757,0.565419192,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
2.62771747,29.11972627,1160.753433,19.20786667,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.11717904,3.976338268,208.7971665,0.262265791,5.603976859,0.428357547,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
2.27960049,40.61193133,1445.773033,10.95216667,0.423254,0.077262,1.0,0.0,0.317914,0.251593,0.205277,41522.88045,13084.00375,2442.942741,0.332040595,4.940371697,108.1302069,0.443341016,11.95806369,0.505265746,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.766885957,11.33722113,1072.672267,6.552333333,0.42026636,0.06930528,0.95222184,0.19978746,0.328142,0.3304675,0.29612138,41522.88045,13084.00375,2442.942741,0.476846918,14.48776352,334.1146998,0.086870484,15.40767953,0.961692796,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.570476957,12.4197543,1087.739133,6.307333333,0.41978,0.06801,0.944444,0.232311,0.328142,0.3304675,0.31091,41522.88045,13084.00375,2442.942741,0.011808212,10.31874273,277.8598267,0.076590183,10.66445991,1.158034368,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.56799474,11.9225238,1021.157067,5.1747,0.41978,0.06801,0.944444,0.232311,0.328142,0.3304675,0.31091,41522.88045,13084.00375,2442.942741,0.016932004,8.450883761,252.5390416,0.120250913,9.758348021,0.477253683,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.574428717,14.5049863,949.5336,5.836533333,0.41978,0.06801,0.944444,0.232311,0.328142,0.3304675,0.31091,41522.88045,13084.00375,2442.942741,0.033121278,6.237413252,289.751051,0.173169775,9.458440692,0.666038598,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.573705237,15.58170937,990.4986,5.879066667,0.41978,0.06801,0.944444,0.232311,0.328142,0.3304675,0.31091,41522.88045,13084.00375,2442.942741,0.01754403,4.892633683,225.5672789,0.089532173,9.990146038,0.990441413,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.560006603,12.64296143,987.8098333,7.4776,0.41978,0.06801,0.944444,0.232311,0.328142,0.3304675,0.31091,41522.88045,13084.00375,2442.942741,0.02172195,8.348574374,350.4804148,0.171304246,10.96896913,1.144004704,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
1.560625743,13.90773,1077.418733,11.09466667,0.41978,0.06801,0.944444,0.232311,0.328142,0.3304675,0.31091,41522.88045,13084.00375,2442.942741,0.030423385,8.827112841,326.5318807,0.289743218,14.22689592,1.316901224,7.586096184643499,8.009542828835231,7.599498775338202,7.3058388867250414,8.27315047858188
